"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Zswim7"	245.660050425253	-0.0926427323899799	0.161629962779075	-0.573177960305596	0.566524205554371	0.724062142628644
"Pigl"	665.424113794367	0.117080164305445	0.0915939648012194	1.27825195207497	0.201160603364778	0.394832429445435
"Ndufa2"	3148.88807940824	-0.48552114111654	0.163644730974792	-2.96692193035736	0.00300797326142643	0.0469681766730761
"Pam16"	465.460340700146	-0.458374475341324	0.129828770599937	-3.53060784002792	0.000414605963339305	0.0176884741121681
"Glis2"	326.534205326314	0.344765806112814	0.233581138971369	1.47600019261433	0.139943840523572	0.323840552139199
"Cox6c"	12791.5135805913	-0.353585742266619	0.146956491794209	-2.40605731635023	0.0161257344905731	0.104574964128762
"Bicc1"	252.201408479893	0.361967637145857	0.206484509907947	1.75300141064929	0.0796017649428774	0.241709467693769
"Ube2z"	8329.53542497991	-0.430595563874262	0.150395112193692	-2.86309546629218	0.00419524140643719	0.0550052530575595
"Tmem87b"	8784.14959596133	0.0580904148858494	0.101937728034745	0.569861777437786	0.568771451048512	0.725660456147528
"Anapc1"	14375.021901193	-0.0238812300901757	0.105882901144656	-0.225543783103841	0.821556268676692	0.902376505129624
"Mertk"	3141.77300095997	0.848648215539041	0.299605005789316	2.83255686367208	0.0046177352166684	0.0574736575669405
"Tsg101"	4114.9640943777	-0.198830575348059	0.1165259352485	-1.70632035627124	0.087948450051237	0.253542650492841
"Hps5"	5940.1498825829	0.0423625087037481	0.0883830517990733	0.479305792699413	0.63172110179869	0.773981645163293
"Map3k4"	5097.31976082055	-0.0154805782205055	0.111259707926035	-0.139139123309554	0.889340212964899	0.939227149652555
"Piezo1"	5051.18069666667	-0.42423186617563	0.215740162576704	-1.96640190268142	0.0492522038321062	0.186129771180747
"Blk"	58.8924117903244	-0.357641873203081	0.721449276955278	-0.495726982654181	0.62008704719137	0.764666240136054
"Rnf166"	1486.63845310584	-0.0656511636375337	0.195061139465909	-0.33656710822715	0.736443254797246	0.846764932870625
"Ankrd28"	6118.6116752777	-0.294702558615932	0.143108227107532	-2.05929850835544	0.0394656512961221	0.165274355811383
"Ankrd52"	6068.06970035714	-0.111438391543385	0.169190280062482	-0.65865717287205	0.510115940297143	0.682278681116659
"Pkd2l2"	586.958771294425	0.133921074506941	0.139246289176021	0.961756864756742	0.336171750470791	0.534111556723364
"Srp19"	2053.04393440652	-0.435689901550936	0.161552443793413	-2.69689452737762	0.00699894346443062	0.0704916925475296
"Tmbim7"	13.0658566849285	-0.348481183110834	0.636607689405789	-0.547403352033191	0.584101652886131	NA
"Wdfy2"	2842.96439189974	-0.104428615037575	0.0849298057562662	-1.22958735284604	0.218851668393365	0.414076759258512
"Rbsn"	3000.14289064716	-0.0851861812236003	0.116007383570661	-0.734316890887489	0.462755625791187	0.644445818653861
"Mrps25"	3289.80844766825	-0.42396363866675	0.133026211701079	-3.18706842242063	0.0014372277060541	0.032602972259674
"Dguok"	1516.08285371986	0.0451878733217393	0.11098812291571	0.407141522305566	0.683904048311434	0.810834097620243
"Camta1"	556.214010953508	-0.16535324409207	0.166539964190488	-0.992874262317835	0.320771233916948	0.519398224455657
"Csf1"	372.915869716098	-0.499690345845903	0.404232029320711	-1.23614733519658	0.216403802580401	0.411610714405627
"Strip1"	4490.88369988007	-0.285790174942539	0.115714551364524	-2.46978596531256	0.013519391431844	0.096400352865726
"Kif1a"	314.665147792811	0.6556212254209	0.38721318940492	1.69317896022209	0.0904214081432069	0.257714270640875
"Slc25a11"	6309.68340938688	-0.277396663304533	0.136761530824374	-2.02832376643077	0.0425272148839584	0.171880838200084
"Chrne"	21.8021710013268	0.499774158726419	0.462451538935748	1.08070601273501	0.279827907623083	NA
"Cmc2"	860.348331115913	-0.4002730853719	0.234038118726883	-1.71029013371539	0.0872122353317319	0.25231185160578
"Chfr"	4848.26729655445	-0.104873216840622	0.0910121814557225	-1.15229868313444	0.249198357928235	0.445281970868753
"Ceacam16"	10.1706954715538	-0.0845932848558797	0.555610382519974	-0.152252887126058	0.878987482243671	NA
"Hoxa2"	218.702494941052	0.182095973988348	0.182857941151015	0.995833010270864	0.31933128843048	0.517859655441558
"Adam28"	104.330569093053	0.410818460678751	0.350732150365837	1.17131680186787	0.241471460257898	0.43697902343034
"Ankrd53"	55.9027290704112	0.131251635089325	0.233220040185591	0.562780261013926	0.573584523042895	0.729432865344515
"Tex261"	6978.10078743008	-0.250756863298094	0.147539417758858	-1.69959233340569	0.0892076334265996	0.25547302187183
"Fam120b"	7031.87796601908	-0.00802181668927167	0.091027766304094	-0.0881249426957639	0.929777372094611	0.96100747063042
"Tbp"	2591.10193732757	-0.141486968039292	0.103387653622126	-1.36850932468607	0.171152705245896	0.361995730294033
"Psmb1"	9747.88422027943	-0.429602363449498	0.147732488822479	-2.90797485965138	0.0036377758110977	0.0514745277270325
"Pdcd2"	925.921091676386	-0.351173842865296	0.154638512294983	-2.27093391971728	0.0231509785052121	0.125465923044557
"Dll1"	3047.76694543792	0.331402257386526	0.256162948633408	1.29371659388881	0.195763331415397	0.388509406418224
"Nol3"	384.140031018709	-0.0205305100827905	0.203689297629426	-0.100793268579785	0.919714570523403	0.955354271071996
"Fhod1"	3378.00326604919	0.242532380135295	0.165041496249298	1.46952363888501	0.141690814958347	0.325827556106848
"Plekhg4"	68.4884905932376	-0.0673253585695359	0.472228607742091	-0.14256941969578	0.886630250263931	0.937689028383645
"Slc9a5"	680.539676710388	0.503829257112532	0.186747320433526	2.69791960571597	0.00697742888545716	0.0703982202511087
"Elmo3"	6186.69194105466	-0.0639348205283991	0.125069205724671	-0.511195542963198	0.609214139308477	0.75704460746345
"Stc1"	72.7667945020227	0.487129283722335	0.281952276217364	1.72770119205136	0.0840418097361415	0.248341965332936
"4931428F04Rik"	600.661611375289	0.199171922975079	0.248531251196002	0.801395888913802	0.422902494379879	0.609908385227653
"Tppp3"	2820.19574391875	-0.503555191829892	0.411022609398072	-1.22512771880683	0.220527102860997	0.415723905090795
"Msh3"	3449.91583090495	0.269622097982638	0.105416658860305	2.55768017026543	0.0105372956421357	0.085042232197377
"Adamts13"	56.2604501586014	0.4492392698238	0.498405248924654	0.901353408281849	0.367400445426232	0.563271215754267
"Tmem208"	2162.7545264041	-0.35622778900137	0.116644323690323	-3.05396591733956	0.00225837736436604	0.0402937388973934
"E2f4"	3700.53665369323	-0.388618630255302	0.170402386496867	-2.28059382409206	0.0225724930965524	0.123858723815947
"Surf4"	23201.5870325152	-0.313775588876916	0.188806581536179	-1.66188904181177	0.0965350242662625	0.265772514939592
"Surf2"	1679.74730358493	-0.158921254412772	0.133701401475282	-1.18862818683432	0.234586011025101	0.430423868220603
"Dnajb9"	1275.73892560489	-0.370608830014697	0.213817061869965	-1.73329867492093	0.0830425961761961	0.246571093531076
"Naf1"	1282.50393456224	-0.315423664416534	0.247575435410841	-1.27405073081302	0.20264543775776	0.396424007092485
"Yes1"	6085.21194715627	-0.0901955114696521	0.127029908444137	-0.710033665097983	0.477683260009732	0.655611811455829
"Ppp1cb"	17738.0362756412	-0.257985336157831	0.110490385698942	-2.3349120787828	0.019548014226635	0.11604448748088
"Gorasp2"	10709.2276092928	-0.350022787865305	0.173245852196354	-2.02038192215185	0.0433437871161223	0.173646738683133
"Tsen15"	759.811516377267	-0.324690586533002	0.154251415000228	-2.10494397430664	0.0352961852339098	0.155359012160374
"Oc90"	26.2759433847561	0.347115518134313	0.363323210413655	0.955390429747417	0.339380291903287	NA
"Efr3a"	9250.76404759122	-0.0393602067233359	0.0632977756797096	-0.62182606419696	0.534056245812584	0.700936134073036
"Trappc2l"	1534.7575065936	-0.334032144603591	0.123077160654591	-2.71400593600817	0.00664749750532484	0.0687698822370654
"Acsf3"	2439.82142634413	0.00678942352303376	0.135352111327805	0.0501611940621352	0.959993935255367	0.978298424103506
"Ddx19a"	3036.48295432017	-0.313645671161292	0.149737154119725	-2.09464159383256	0.0362028648177892	0.157343921286379
"Galns"	2829.03376167419	-0.161869538281835	0.164634554579772	-0.983205127836043	0.325506491548279	0.523643515385141
"Gata2"	40.6103184301912	0.03170189372274	0.476805462316226	0.066488109361706	0.946989224117137	0.970257877377538
"C8g"	176.874032612048	0.149781023093802	0.148564342507801	1.00818958685148	0.313363455968923	0.511236377451147
"Entpd2"	1214.12866690291	0.0639163737571943	0.207178347564368	0.308508946560335	0.757695093657976	0.861609073628736
"Rabl6"	5562.91989785553	-0.0897594648000248	0.108671128405144	-0.825973431189434	0.40881916351959	0.597885904764375
"Edf1"	5635.63534930946	-0.234575391390516	0.230551840980962	-1.01745182511853	0.308938538703041	0.507028458395556
"Clic3"	145.058674167817	-0.0222993247312263	0.242071406657731	-0.0921187885802461	0.926603660794269	0.959162858805028
"Npdc1"	2430.12862193344	0.0371290107358945	0.168101236715193	0.22087291837597	0.82519138467069	0.903910470724785
"Fbxw5"	3128.70836847232	0.02375744796213	0.13736159593148	0.172955532447228	0.862686380743645	0.923996179655105
"Slc25a13"	3045.83779800211	-0.302099627017289	0.104673809670754	-2.88610520594909	0.0039004175174619	0.052973270250182
"Ube2i"	11211.2064669858	-0.29251492563233	0.135876704621892	-2.15279673176002	0.0313346571234814	0.146464243901344
"Tsr3"	628.158184161945	-0.292873379011231	0.140554409787785	-2.08370110516933	0.0371873636444557	0.159881390151336
"Unkl"	838.093484839849	0.133841328133387	0.121531751486441	1.10128691882071	0.270771802604533	0.468229352735856
"Lrrk1"	6981.83292693094	-0.158933199124561	0.128662801039713	-1.23526922964707	0.216730321530422	0.412054910827915
"Aldh1a3"	1187.50480621871	-1.03354433478014	0.31335940514569	-3.2982713070304	0.000972820887141801	0.0268700911595663
"Actn1"	15539.9449546993	-0.0958156457197468	0.117475513021954	-0.815622279528509	0.414716202847147	0.603442836290483
"Sirt2"	2064.82716808205	-0.0403532839217224	0.119112454395368	-0.338783077945639	0.734773150069505	0.845907895275083
"Hnrnpl"	23361.9241065609	-0.317109489269044	0.125807619325622	-2.52059049339677	0.0117158109032898	0.0896891201130185
"Nolc1"	5899.45651672976	-0.613453939131684	0.275757245109017	-2.22461585329939	0.0261070374643415	0.133576107808811
"Casd1"	13535.8386089823	-0.260230741727204	0.179684909102777	-1.44826153195957	0.147543921681247	0.333745350025453
"Cnksr3"	1376.65923677424	0.23163761617984	0.165797362284546	1.39711279472768	0.162379654845644	0.351141172692016
"Mtmr1"	3369.18392404257	-0.120509207398864	0.0847464619134016	-1.42199691500993	0.155027146523295	0.342094145270245
"Hmgb3"	3115.97730771528	-0.208132098388435	0.172455788875682	-1.20687220617727	0.227481362959827	0.423260657583575
"Map2"	667.412851356399	0.0180629552739223	0.234965804361577	0.0768748257773126	0.938723124388664	0.965628488637916
"Cyp2j9"	67.4095850981204	0.378527755258342	0.295967719291355	1.27894946166651	0.200914853295404	0.394539086843198
"Abca1"	1659.92830556272	0.256338525506207	0.296353950761976	0.864974213595323	0.387052942184478	0.58010895476043
"Nipsnap3b"	2864.82694610616	-0.462102402226278	0.143423171448543	-3.22195080166715	0.00127320995517957	0.0307443996313218
"Lage3"	1116.71831729668	-0.562039474831589	0.172327648857608	-3.26145849814266	0.00110840656593862	0.0285244881973185
"Ubl4a"	2611.03797271608	-0.375347386644187	0.1417706630291	-2.64756740657369	0.00810731952180863	0.075407681522081
"Gdi1"	5613.16901172646	0.0648329451957111	0.125608373064138	0.516151460401498	0.605748628762414	0.754642328880719
"Sash1"	6853.77753503017	0.116082784321815	0.183563604095463	0.632384534471474	0.527135637250839	0.696033540298396
"Gadd45b"	807.267131592804	-0.379478768335243	0.264673639629764	-1.43376109863481	0.15164044976655	0.338660057307333
"Slamf6"	339.366472206175	0.178708574387435	0.310837545466939	0.574925960501263	0.565341371707414	0.723407315972507
"Slamf1"	66.5347466039835	0.00361826045218153	0.329624118833694	0.0109769287058968	0.99124185394338	0.995567147115695
"Zdhhc12"	1012.22908955369	-0.217965583608954	0.202667377252627	-1.07548430617552	0.282157954813752	0.480222101345737
"Endog"	445.65584957193	-0.278424382829469	0.225558882391738	-1.23437560905235	0.217062973482873	0.412322240317488
"Cybb"	203.472363259675	-0.436976634212359	0.398168785363508	-1.09746582423186	0.272437812518188	0.469886497902037
"Golga7"	5154.48836043407	-0.342947083943215	0.103539699730512	-3.31222791678766	0.000925561080075368	0.0261505088794453
"Xk"	1317.6820813182	-0.00995161858518261	0.15257246406213	-0.0652255218289597	0.94799444091124	0.971114884491499
"Pcolce2"	116.997849393211	0.233067398285776	0.222986684852768	1.04520769228739	0.295926989006046	0.493849221827329
"Cd48"	34.1532037761926	-0.340030248617184	0.48253101944625	-0.704680600653199	0.481009026544863	0.658484035211673
"Clpx"	4253.60765935233	-0.297031249477894	0.125971550143001	-2.35792327029959	0.0183774910770114	0.111799976347692
"Trabd"	6856.16582350306	-0.378413172231847	0.196486337934612	-1.92590068199946	0.0541167762838791	0.196307086013687
"Dennd6b"	1157.31418992492	0.212749540939679	0.154349415258045	1.37836311581744	0.168091205297218	0.357932462938927
"Cd83"	239.292036583025	1.01643340713024	0.410557688437232	2.47573833289847	0.0132960985663986	0.0954622413035856
"Ace2"	1185.33192371093	0.701966726148081	0.436245114914257	1.60911080067006	0.107592115979004	0.281035360590943
"Gzmb"	28.0318230031839	-1.2703887819303	0.83593083680536	-1.51972953502384	0.128578965377594	NA
"Ager"	252.731722155036	0.352721351294704	0.262617325932559	1.34310007933476	0.179239569901192	0.370962955215645
"Atf6b"	3726.81644217028	-0.165946748395205	0.197214763011338	-0.841451957557885	0.400094788427958	0.590955371250324
"Egfl8"	337.678584585559	0.3644026518287	0.229222698793501	1.5897319669767	0.111895234812509	0.287276537562215
"Notch4"	2563.0862131511	-0.0862410514555702	0.298164449418879	-0.289239886323314	0.772397810756223	0.871253132923451
"Ppt2"	2779.160107111	-0.132771403510837	0.192947591200347	-0.688121591385788	0.491376214768559	0.666820815623743
"Prrt1"	43.591767846641	1.10612339801755	0.391758969752752	2.82347944379079	0.00475054721882576	0.0584523853446822
"Rnf5"	2068.62073370769	-0.0696504987519979	0.108252441775128	-0.643408108028477	0.519959323712623	0.690147455424498
"Fam163a"	13.1202043576534	0.37035548079579	0.439509996013983	0.842655421161358	0.399421185751389	NA
"Cacfd1"	2796.4007745342	0.15443952977462	0.108355573804955	1.42530304950088	0.154069619026977	0.340943960166992
"Hivep2"	4372.78694131565	-0.0248202773351872	0.145676354115015	-0.170379588959173	0.864711623095773	0.925106392507581
"Arnt"	4283.33513833357	0.0709713903361822	0.0682279408836112	1.04021005788891	0.298242319685016	0.496055223501536
"Itga2"	5992.19033200465	0.331748367662364	0.192329984857108	1.7248915602465	0.0845470168304417	0.248812674998963
"Mocs2"	2325.62709002987	-0.1443191923383	0.123653497760984	-1.16712583915145	0.243159554357159	0.438948383024955
"Nat9"	1109.85723709607	-0.0290647945663877	0.126377961984716	-0.229983092858412	0.818104907557138	0.900463686586846
"Lpl"	970.888433120262	1.06717959678439	0.338587284934528	3.1518596364029	0.00162234240213446	0.0339884670971446
"Atp6v0e"	3059.52145653933	-0.432887691153311	0.157545722451014	-2.74769561761926	0.00600156959740676	0.0652836143415456
"Zfp318"	2322.93564249374	0.0974068454130656	0.140128421348196	0.695125546094791	0.486976626555344	0.663510458107727
"Ttbk1"	240.199484433115	0.182205137146271	0.233885547078081	0.77903547022272	0.43595882062842	0.621411477388403
"Srf"	2947.63323829157	-0.231012914673966	0.19777792608486	-1.16804195112677	0.242789843517756	0.438518905587156
"Gata3"	242.905986051081	0.0821683061552228	0.258440543042966	0.317938916192272	0.750531272167066	0.856622899267442
"Gata5"	107.112616345326	0.86924366505618	0.256583304895375	3.38776392879742	0.000704648852569052	0.0233033585093861
"Lama5"	3161.50052948275	-0.443788791160745	0.284746315782275	-1.5585409417556	0.119105070517176	0.297262419041883
"Steap1"	475.91546097139	-0.840143406158658	0.271796809224121	-3.09107163015252	0.00199435516542796	0.0377506066017356
"Steap2"	2871.44101518907	-0.426262796504971	0.198251341072336	-2.15011305446575	0.0315462732512957	0.146906748081229
"Hspa8"	160734.028508273	-0.537454338754973	0.222439813121853	-2.41617870115974	0.0156843616598086	0.103107058390432
"Serac1"	1951.7300410812	0.272120883624506	0.13202685499214	2.06110252070085	0.0392932603998084	0.164911657650773
"Pdzd11"	1994.87591475855	-0.568522670014578	0.136974826192732	-4.15056317877441	3.31658202187343e-05	0.0059639745253751
"Psma2"	7222.80713703219	-0.585499216314307	0.138880076277994	-4.21586185726398	2.48826050940404e-05	0.00531297594377447
"Mrpl32"	1427.23407161794	-0.657715494420863	0.165952773990467	-3.96326905905559	7.39303793144799e-05	0.00818115473144786
"Setdb1"	5753.78747111006	-0.016484145241811	0.0726097592404861	-0.227023824541477	0.820405216492774	0.901728738519005
"Anxa9"	99.1585907739027	0.161841055664964	0.267673989981977	0.604620029297059	0.545431495176219	0.709126668265331
"Arnt2"	54.8044333368936	2.04602200884882	0.621070201944932	3.29434901632946	NA	NA
"Prune1"	1690.51754456227	-0.11275754553059	0.147313010437773	-0.765428289025567	0.444016553035275	0.628386436714868
"Cers2"	5187.0096252975	-0.396931637023962	0.139862320525244	-2.83801695505487	0.00453947712225143	0.0572164296333066
"Nlrp5"	43.240032725186	0.167184788331943	0.326601443815105	0.511892373710967	0.608726335851108	0.756717281897155
"Capza2"	10335.9270907306	-0.448546351604609	0.133865258710116	-3.35073009925549	0.000805988170101955	0.0243633622925388
"Plekho1"	212.165129461932	-0.0261444285143531	0.248963904934084	-0.10501292756183	0.916365550728923	0.953662841397277
"Vps45"	1636.39201810102	-0.398411762107817	0.140600933947726	-2.83363524637712	0.00460218289296538	0.05734628702775
"Prpf3"	2159.02129629862	-0.220039351835638	0.123144364811625	-1.78684060916822	0.0739632537974907	0.231877646770543
"Anp32e"	4552.50316755893	-0.370832523668875	0.212732047941832	-1.74319068168926	0.0813003126184624	0.244029013728794
"Aph1a"	10758.5902878076	-0.232003833385747	0.202056844466545	-1.14821071267477	0.250881587923975	0.447010602488364
"Tab2"	5775.92201759213	-0.125182317500333	0.0977389295071339	-1.28078257181235	0.200270047252563	0.393865857605014
"Ppil4"	3839.57784591149	-0.043742487043778	0.106424792427313	-0.411017828140504	0.681059462047241	0.809106702451416
"Cnih1"	2577.37941144831	-0.532596160313899	0.147526247862947	-3.61017898868196	0.000305985782360638	0.0152665680950627
"Eps8"	20020.1136193896	-0.409666348681359	0.207757424776787	-1.97184937732791	0.0486268036571411	0.184858954312536
"Med22"	4162.89669576063	-0.245587118703459	0.161682545852841	-1.51894638600623	0.12877599178269	0.310050201693803
"Abo"	815.631474298538	-0.00302870536769809	0.270447459072631	-0.0111988678987171	0.991064782973374	0.995482230300595
"Surf1"	2837.86675560805	0.043888683635649	0.129753466021606	0.338246714953578	0.735177274822581	0.846147429512782
"Med28"	2590.59842153475	-0.509042017068064	0.148359014367843	-3.43114989835359	0.000601028385312262	0.021432440031632
"Qdpr"	3182.28031883512	-0.0994954752424839	0.134042272899657	-0.742269383308395	0.457924137949224	0.640475509551823
"Gnrh1"	142.126099796432	0.260731682997078	0.201191376746971	1.29593865906583	0.194996618989234	0.388081311863653
"Tnr"	233.26710953187	0.344432910699086	0.283878079476891	1.21331281137938	0.225010246587411	0.42074868791578
"Sqstm1"	12565.0423992198	-0.181666915500242	0.146270299723203	-1.24199455285196	0.214238571822517	0.409477465165202
"Nfe2l2"	10072.7790342956	-0.0184022914229033	0.159194858536308	-0.115596016052907	0.907972720469296	0.948700831581195
"Rxrg"	38.6176142337674	0.497929570820323	0.335639015801575	1.48352708528585	0.137934425716389	0.320937478008143
"Rxra"	5924.79507885274	0.0241514286422342	0.187750315149602	0.128635888696059	0.897645767143936	0.943271175931688
"Adamtsl4"	837.06210549847	0.270639322982286	0.185949645593396	1.45544414520733	0.145546342625362	0.331095354704288
"Fcrls"	11.2145700261757	0.158594329432321	0.556749723481833	0.284857491155083	0.775753324394963	NA
"Prpsap1"	3402.77154107877	0.285228681119384	0.177699850567003	1.60511491826965	0.108468516795055	0.282214318829394
"Fam184b"	578.001545163059	0.024005062621062	0.217476356845922	0.11038010278087	0.912107932377705	0.951425692897011
"Ncapg"	3369.86620456661	-0.425035851724086	0.302169870850407	-1.40661228244859	0.159542388991471	0.347486785410014
"Lcorl"	4547.95314007708	0.348207570646181	0.131827511593784	2.64138772276272	0.00825671690761124	0.0760190421205828
"Lta4h"	11375.866040155	-0.148083842506894	0.119115448485375	-1.24319594468955	0.213795636734006	0.408990742063182
"Dstn"	72955.3199640862	-0.555083565054543	0.184792780159748	-3.00381629939594	0.00266616252515798	0.0439598506894004
"H2afy"	9453.91794084755	-0.173897914663477	0.130311698208577	-1.3344766207032	0.182047703932412	0.374218803641965
"Gtf2ird2"	1100.32694442228	0.272388209801209	0.102681977507531	2.65273630692623	0.00798422184410942	0.0748678010292564
"Bola1"	414.571599639541	-0.251356527695455	0.270200854393019	-0.930258078791437	0.352237477369128	0.548926175119084
"Castor2"	231.023910439634	1.2251221596258	0.343725824283856	3.56424240796663	0.000364908608015058	0.0166681556673265
"Fcgr1"	15.0250986721903	0.0726275844934496	0.582255071902795	0.124734996736232	0.900733350370081	NA
"Ncf1"	296.065542095073	-0.0510749874291974	0.246161964548206	-0.207485293363408	0.835630876972039	0.910281875686407
"Wnt11"	23.1280316626914	0.840079148991336	0.58592258712584	1.43377157230314	0.151637459896203	NA
"Adss"	6231.09987419128	-0.414081951718869	0.149763343484802	-2.76490856897096	0.00569387527236404	0.0633741900882144
"1700016C15Rik"	11.7918486942488	0.108104346822331	0.53640622138504	0.201534476134892	0.840280674361705	NA
"Il17rb"	324.827627383323	0.294358390903162	0.137275667207488	2.1442867253251	0.0320099197944688	0.147632178843685
"Cacna1d"	481.462517652604	0.218280741888154	0.16050394117802	1.35997122741086	0.173839029146084	0.36441811295068
"Chdh"	12337.8478371915	-0.095654883632542	0.139635912499687	-0.685030676709019	0.493324563290685	0.668886422878345
"Actr8"	3205.98040309717	0.145400576451904	0.0611030669609301	2.37959538994785	0.0173316565838226	0.108838263952903
"Lrrc27"	46.2826636055824	0.282450129246043	0.261583133615839	1.07977194607986	0.280243746690417	0.478568384520395
"Fnta"	3624.36787925355	-0.382135492261788	0.116762621400876	-3.27275533622888	0.00106504625911353	0.0278996867542897
"Mtrex"	5640.44193181143	-0.244264820682099	0.146829035128641	-1.66360025772894	0.0961923403700063	0.265436120813206
"Lbp"	1557.19207841425	-1.1516516519156	0.661221378311493	-1.74170359533214	0.0815603230728043	0.244391708509347
"Celsr1"	24638.659140981	-0.297396719617976	0.287976253752295	-1.03271264815391	0.301738392708599	0.499607699340931
"Fli1"	188.747933328422	0.0421376807777937	0.270310242215259	0.15588636387754	0.876122593953349	0.931082512891939
"Stard13"	3272.37269049529	0.218073061747671	0.14463058938979	1.50779349422375	0.13160738774725	0.313528817609488
"Tenm1"	274.638132711919	0.347429427727218	0.259543565854271	1.33861699319602	0.180695391170894	0.372770618759935
"Camk1g"	237.460346784305	-0.290441028759788	0.327128067636739	-0.887851143003449	0.37462082832399	0.569887148339535
"Diexf"	1140.88776911029	-0.0688583764194148	0.17944933705531	-0.383720428001309	0.701185670221143	0.822992128435382
"Hsd11b1"	18.2545227535524	0.0307075509835472	0.528603646154879	0.0580918259019159	0.953675485384402	NA
"Syt14"	43.8445407948869	-0.411753199228182	0.284359819156583	-1.44800063683206	0.147616872489023	0.333745350025453
"H2-M3"	560.618405331134	-0.265602103937845	0.169028013579841	-1.57134961426017	0.116101462698983	0.292949193119363
"Lonrf3"	1790.00274122305	-0.097746407234563	0.218927742897511	-0.446477938067092	0.655252045501932	0.790138031677833
"Atp5e"	5452.83350588965	-0.634929976311542	0.184239032934629	-3.44622942379873	0.000568467521106221	0.0209955175754376
"Nelfcd"	3733.79203761382	-0.186267123888376	0.137565599431137	-1.35402400497385	0.1757287193748	0.366554480735521
"Ctsz"	8429.57197819815	-0.514048309840546	0.23562647578237	-2.18162372515104	0.0291373144148509	0.140899411665908
"Prelid3b"	5840.97491730971	-0.459173754244535	0.130039344121006	-3.53103714378364	0.000413933616052161	0.0176884741121681
"Sertad4"	111.260584422438	-0.413360148331229	0.312798194833964	-1.32149147647941	0.186337542691541	0.379350723319192
"H2-M2"	43.5151975818063	1.2527569682868	0.452319368599688	2.76962928243632	0.00561201274040938	0.0628726672071672
"Ube2a"	1925.01643913492	-0.476722032915022	0.184398474380773	-2.58528187131644	0.0097299417027359	0.0817760387606279
"Slc25a5"	67394.3210169053	-0.498834375029231	0.169529521941211	-2.94246317288746	0.00325612511990745	0.0488060204646822
"Ppdpf"	2589.4548778706	-0.426643023570319	0.129889755194003	-3.28465492088337	0.00102107345800038	0.0273485907399492
"Kcnq2"	277.506447855754	0.252676804937521	0.255366885983151	0.989465818814864	0.322435285515285	0.520789701894682
"Eef1a2"	7.19219267054135	1.40680886763168	0.781423435717247	1.80031568459476	0.0718108056887896	NA
"Col20a1"	449.538153579553	0.528231435022455	0.232257149904188	2.27433874582705	0.022945627269739	0.124927990908493
"Pls3"	1618.69961006393	0.0219090519397072	0.205121848561264	0.106809938060614	0.914939763149026	0.953032349679698
"Nkap"	1155.3318777159	-0.177871616121622	0.138734975376304	-1.28209642621959	0.199808822484516	0.393517577133525
"Ndufa1"	2817.51899335368	-0.380083409272607	0.129903927061025	-2.9258808249427	0.00343482490135833	0.04986995985883
"Wt1"	112.512428637402	0.709519255157998	0.324600020397856	2.18582628025825	0.0288283172952669	0.139989660047311
"E2f3"	1976.69144632813	-0.275240224559285	0.174856966189638	-1.57408784194951	0.115467142945583	0.292304024410795
"Cr1l"	7941.91184995258	-0.378639950853486	0.114778529895483	-3.29887437309289	0.000970733435204186	0.0268554027114261
"Ppfibp1"	3667.49851127894	-0.224022045210341	0.1442382761632	-1.55313867559585	0.120390008101294	0.298991901863421
"Cd46"	1179.04373148145	0.301231025843347	0.224505667080852	1.34175243663165	0.179676278774065	0.371600766799651
"Cd34"	513.39866293586	0.823238869564498	0.231941123516517	3.54934414856309	0.000386191995700825	0.0170133209249797
"Plgrkt"	4362.0962342631	-0.079075831994616	0.14094188051986	-0.56105276659391	0.57476156623525	0.730455126908927
"Cd274"	769.335181554092	-1.42701994063476	0.636073814809052	-2.24348166425173	0.0248657709476937	0.129937006269077
"Gtf3a"	1268.19004464932	-0.110100821066071	0.165970378992529	-0.663376330971848	0.507089560960187	0.679702390780007
"Mtif3"	2644.08490039881	-0.288365281407675	0.14620428262693	-1.97234496983579	0.0485702392986472	0.184806709502435
"Lnx2"	2698.72148468407	-0.15797953172019	0.169998254142197	-0.929300906749589	0.352733165438719	0.549321843479351
"Dyrk3"	107.918043957653	-0.384418624337027	0.289267099263197	-1.32894001881373	0.183867759524987	0.376310007467588
"Mapkapk2"	7169.31543106374	-0.294920453456566	0.135215770626378	-2.1811098815646	0.0291752901359056	0.141039774185421
"Lamp2"	9678.82464806874	-0.378049834841931	0.132594597297087	-2.85117073054557	0.004355857414531	0.0561104960458036
"Atxn10"	1812.76682757952	-0.34108742349474	0.154960858874287	-2.20111985679848	0.0277275399087933	0.137553307967459
"Foxred2"	530.258176761519	-0.231113182691991	0.247967724225883	-0.932029292979525	0.351321387087587	0.548160575327867
"Eif3d"	10491.1569348543	-0.489368134234183	0.181788020478023	-2.69197130232981	0.00710310570565532	0.0711226079080474
"H3f3b"	38531.8490758377	-0.361666266145342	0.202206035957276	-1.78860272114606	0.0736788193222754	0.231495698671424
"Nup50"	7268.93156208646	-0.525272411299928	0.19100365908009	-2.75006465231997	0.00595835073480733	0.064895273649829
"Phf21b"	1690.42141519157	0.146546028455924	0.199690466352223	0.733865923260648	0.463030457544022	0.644776541790954
